Field,Value
"Marten van Kerkwijk,Stuart Littlefair",8
"Simon Conseil,P. L. Lim",8
"Nathaniel Starkman,nstarman",8
"Brigitta Sipocz,Christoph Deil",8
"Tom Aldcroft,Derek Homeier",8
"Marten van Kerkwijk,Marten Henric van Kerkwijk",8
"Julien Woillez,Erik Tollerud",7
"Christoph Deil,Erik M. Bray",7
"Nathaniel Starkman (@nstarman),Ole Streicher",7
"Pey Lian Lim,Nadia Dencheva",7
"Nadia Dencheva,Brigitta Sipocz",7
"Thomas Robitaille,Matthew Craig",7
"Michael Brewer,Marten van Kerkwijk",7
"Adrian Price-Whelan,Stuart Mumford",7
"Brigitta Sipőcz,Brigitta Sipőcz",7
"Larry Bradley,Pey Lian Lim",7
"rohanrajpal,Stuart Mumford",7
"Daria Cara,Brigitta Sipocz",7
"Michael Seifert,Brigitta Sipocz",7
"Patti Carroll,Erik M. Bray",7
"Michael Droettboom,Tom Aldcroft",7
"John Parejko,Matt Craig",7
"erykoff,Eli Rykoff",7
"Erik Tollerud,Pey Lian Lim",7
"Thomas Robitaille,P. L. Lim",6
"Demitri Muna,Erik Tollerud",6
"Thomas Robitaille,Nadia Dencheva",6
"Nadia Dencheva,Erik Tollerud",6
"Thomas Robitaille,Michael Seifert",6
"vn-ki,Vishnunarayan K I",6
"Larry Bradley,Tom Aldcroft",6
"Marten van Kerkwijk,Nadia Dencheva",6
"Michael Seifert,Thomas Robitaille",6
"Lauren Glattly,Erik Tollerud",6
"Nadia Dencheva,perrygreenfield",6
"William Jamieson,P. L. Lim",6
"Derek Homeier,Tom Aldcroft",6
"Marten van Kerkwijk,Larry Bradley",6
"Adrian Price-Whelan,kelle",6
"Tom Aldcroft,hamogu",6
"Marten van Kerkwijk,AustereCuriosity",6
"Stuart Mumford,Matt Craig",6
"Nathaniel Starkman (@nstarman),Thomas Robitaille",6
"Tom Aldcroft,Pey Lian Lim",6
"John K. Parejko,John Parejko",6
"Nadia Dencheva,Tom Aldcroft",6
"Stuart Littlefair,Erik Tollerud",6
"hamogu,Tom Aldcroft",6
"Erik Tollerud,Nadia Dencheva",5
"Perry Greenfield,Michael Droettboom",5
"Erik Tollerud,Michael Seifert",5
"Pey Lian Lim,Larry Bradley",5
"Nadia Dencheva,nden",5
"David Stansby,Thomas Robitaille",5
"Nathaniel Starkman,Eero Vaher",5
"Stuart Mumford,Brigitta Sipocz",5
"Christoph Deil,Stuart Mumford",5
"Daniel D'Avella,Dan D'Avella",5
"Erik Tollerud,Marten H. van Kerkwijk",5
"Stuart Littlefair,StuartLittlefair",5
"Nadia Dencheva,Marten van Kerkwijk",5
"Eero Vaher,Clément Robert",5
"Erik M. Bray,Simon Conseil",5
"Michael Seifert,Erik Tollerud",5
"Juan Luis Cano Rodríguez,Marten van Kerkwijk",5
"Leo Singer,Asra Nizami",5
"Luigi Paioro,Christoph Deil",5
"Marten van Kerkwijk,Maximilian Nöthe",5
"Michael Droettboom,hamogu",5
"Marten H. van Kerkwijk,Marten Henric van Kerkwijk",5
"Andreas Faisst,pre-commit-ci[bot]",5
"Marten van Kerkwijk,nstarman",5
"Erik M. Bray,Brigitta Sipocz",5
"Marten van Kerkwijk,Michael Brewer",5
"Tom Aldcroft,Maximilian Nöthe",5
"Larry Bradley,Simon Conseil",5
"shivanshmishra,Marten van Kerkwijk",5
"Adrian Price-Whelan,Pey Lian Lim",5
"nden,Nadia Dencheva",5
"Anne Archibald,Marten van Kerkwijk",5
"Marten van Kerkwijk,Simon Conseil",5
"Marten van Kerkwijk,Stuart Mumford",5
"Anne Archibald,Pey Lian Lim",5
"Marten van Kerkwijk,Michael Seifert",5
"Adam Ginsburg (keflavich),Brigitta Sipocz",5
"Simon Conseil,Matteo Bachetti",4
"Nicholas Earl,nmearl",4
"Derek Homeier,Marten van Kerkwijk",4
"Sedona Price,pre-commit-ci[bot]",4
"Nick Murphy,Nathaniel Starkman (@nstarman)",4
"Simon Conseil,Erik Tollerud",4
"Andreas Faisst,Brigitta Sipőcz",4
"Andrej Rode,E. Madison Bray",4
"William Jamieson,Marten van Kerkwijk",4
"David Stansby,Derek Homeier",4
"Somia FLORET,Somia Floret",4
"Nathaniel Starkman (@nstarman),P. L. Lim",4
"David M. Palmer,Marten van Kerkwijk",4
"Alex Conley,Erik Tollerud",4
"Adam Ginsburg (keflavich),Thomas Robitaille",4
"Pey Lian Lim,Helen Sherwood-Taylor",4
"pre-commit-ci[bot],William Jamieson",4
"Pey Lian Lim,Erik M. Bray",4
"Pey Lian Lim,Derek Homeier",4
"Pey Lian Lim (Github),Simon Conseil",4
"Adam Ginsburg (keflavich),Erik Tollerud",4
"Pey Lian Lim,Anne Archibald",4
"Adrian Price-Whelan,Simon Conseil",4
"Eero Vaher,P. L. Lim",4
"Adam Ginsburg (keflavich),Adam Ginsburg",4
"Alex Rudy,Michael Droettboom",4
"lingxz,Erik M. Bray",4
"MSeifert04,Brigitta Sipocz",4
"Marten van Kerkwijk,Marten H. van Kerkwijk",4
"Marten van Kerkwijk,David Shupe",4
"Pey Lian Lim (Github),William Jamieson",4
"Marten van Kerkwijk,Anne Archibald",4
"David Shupe,Marten van Kerkwijk",4
"David Shupe,Erik Tollerud",4
"Simon Conseil,Adrian Price-Whelan",4
"broulston,Brigitta Sipocz",4
"Shresth Verma,Marten van Kerkwijk",4
"Eero Vaher,arthurxvtv",4
"Brigitta Sipocz,Daniel D'Avella",4
"Erik Tollerud,Demitri Muna",4
"Matthew Craig,Matt Craig",4
"Matteo Bachetti,mbachett",4
"Stuart Mumford,Tom Aldcroft",4
"Michael Droettboom,Pey Lian Lim",4
"Stuart Mumford,Pey Lian Lim",4
"Brigitta Sipocz,Erik M. Bray",4
"Brigitta Sipocz,Larry Bradley",4
"Nathaniel Starkman (@nstarman),Marten van Kerkwijk",4
"Michael Seifert,Marten van Kerkwijk",4
"Dan D'Avella,Michael Seifert",4
"Clément Robert,Marten H. van Kerkwijk",4
"Michael Mueller,Erik M. Bray",4
"Erik Tollerud,Matthew Craig",4
"Thomas Robitaille,Alex Conley",4
"StuartLittlefair,Stuart Littlefair",4
"Mridul Seth,Tom Aldcroft",4
"Clare Shanahan,Erik Tollerud",4
"Thomas Robitaille,hamogu",4
"Mihai Cara,Derek Homeier",4
"Thomas Robitaille,Mihai Cara",4
"Erik Tollerud,Stuart Mumford",4
"Erik Tollerud,Simon Conseil",4
"Brigitta Sipocz,Michael Seifert",4
"James Tocknell,Marten van Kerkwijk",4
"James E.H. Turner,jehturner",4
"Tom Aldcroft,Michael Mueller",4
"Tom Aldcroft,Nadia Dencheva",4
"Tom Aldcroft,pre-commit-ci[bot]",4
"Nathaniel Starkman,Clément Robert",4
"James Davies,Brigitta Sipocz",4
"Stuart Mumford,Erik Tollerud",4
"Matthew Craig,Thomas Robitaille",4
"John K. Parejko,Brigitta Sipocz",3
"Adam Ginsburg (keflavich),Marten van Kerkwijk",3
"Adam,Thomas Robitaille",3
"Hannes Breytenbach,Tom Aldcroft",3
"Felipe Cybis Pereira,pre-commit-ci[bot]",3
"Mubin17,Nathaniel Starkman",3
"Gregory Simonian,Tom Aldcroft",3
"Erik M. Bray,Stuart Mumford",3
"Adam Ginsburg (keflavich),Erik M. Bray",3
"James Tocknell,Matt Craig",3
"Pey Lian Lim,Adrian Price-Whelan",3
"Mike McCarty,Adrian Price-Whelan",3
"nstarman,Nathaniel Starkman",3
"Marten van Kerkwijk,Ze Vinicius",3
"Nadia Dencheva,Clara Brasseur",3
"P. L. Lim,Marten van Kerkwijk",3
"Matteo Bachetti,Thomas Robitaille",3
"Laurent MICHEL,Somia FLORET",3
"Marten van Kerkwijk,Víctor Zabalza",3
"mmebsout,Pey Lian Lim",3
"Matt Davis,Erik Tollerud",3
"Michael Seifert,Tom Aldcroft",3
"nstarman,Eero Vaher",3
"Michael Seifert,Simon Conseil",3
"Michael Seifert,Pey Lian Lim",3
"Erik M. Bray,Christoph Deil",3
"perrygreenfield,Brigitta Sipocz",3
"Jonathan Whitmore,Erik Tollerud",3
"Jonas Große Sundrup,Erik M. Bray",3
"P. L. Lim,Eero Vaher",3
"Nick Murphy,Marten van Kerkwijk",3
"P. L. Lim,Erik Tollerud",3
"Matthew Craig,Marten van Kerkwijk",3
"Matthew Craig,Adam Ginsburg (keflavich)",3
"Neil Crighton,Thomas Robitaille",3
"Gordon Gibb,Simon Conseil",3
"James E.H. Turner,Simon Conseil",3
"Erik Tollerud,Alex Rudy",3
"Nathaniel Starkman (@nstarman),Larry Bradley",3
"Nadia Dencheva,Perry Greenfield",3
"Marten van Kerkwijk,P. L. Lim",3
"Erik Tollerud,Adam Ginsburg (keflavich)",3
"Michael Droettboom,Geert Barentsen",3
"P. L. Lim,pre-commit-ci[bot]",3
"P. L. Lim,Tom Aldcroft",3
"Nathaniel Starkman (@nstarman),Nick Murphy",3
"Erik Tollerud,Larry Bradley",3
"John K. Parejko,Marten van Kerkwijk",3
"Michael Mueller,Michael Droettboom",3
"Julien Woillez,Simon Conseil",3
"Erik M. Bray,Patti Carroll",3
"Leo Singer,Brigitta Sipocz",3
"Leo Singer,Michael Droettboom",3
"Erik Tollerud,Leo Singer",3
"MSeifert04,Stuart Mumford",3
"Marten van Kerkwijk,Adam Ginsburg (keflavich)",3
"Matthew Craig,Stuart Mumford",3
"Vishnunarayan K I,Tom Aldcroft",3
"hamogu,Thomas Robitaille",3
"hamogu,Michael Droettboom",3
"Tom Aldcroft,Matt Craig",3
"Somia FLORET,Laurent MICHEL",3
"David Stansby,Erik Tollerud",3
"David Stansby,Larry Bradley",3
"Sergio Pascual,Michael Droettboom",3
"Simon Conseil,Erik M. Bray",3
"Alex Hagen,Erik M. Bray",3
"Simon Conseil,James E.H. Turner",3
"Simon Conseil,Larry Bradley",3
"Alex Conley,Thomas Robitaille",3
"jfoster17,Simon Conseil",3
"Albert Y. Shih,Adrian Price-Whelan",3
"Thomas Robitaille,Stuart Littlefair",3
"hamogu,H. Moritz Günther",3
"Chiara Marmo,Marten van Kerkwijk",3
"Christoph Deil,Asra Nizami",3
"Clément Robert,Marten van Kerkwijk",3
"Telomelonia,Marten van Kerkwijk",3
"Stuart Mumford,Marten van Kerkwijk",3
"William Jamieson,Jero Bado",3
"Yash,Thomas Robitaille",3
"Clare Shanahan,William Jamieson",3
"Simon Conseil,Nadia Dencheva",3
"Alexander Bakanov,Marten van Kerkwijk",3
"Thomas Robitaille,David Stansby",3
"Alex Rudy,Erik Tollerud",3
"Asra Nizami,Brigitta Sipocz",3
"Thomas Robitaille,Clément Robert",3
"aniketmkulkarni,Pey Lian Lim",3
"iamsoto,William Jamieson",3
"Stuart Mumford,Erik M. Bray",3
"Steve Crawford,Larry Bradley",3
"Pey Lian Lim,Stuart Mumford",3
"pre-commit-ci[bot],Brigitta Sipőcz",3
"Tom Aldcroft,AustereCuriosity",3
"QuanTakeuchi,Rohit Patil",3
"Sara Ogaz,Tom Aldcroft",3
"Larry Bradley,Matthew Craig",3
"Pey Lian Lim (Github),Nathaniel Starkman (@nstarman)",3
"Pey Lian Lim (Github),pre-commit-ci[bot]",3
"Brigitta Sipocz,Perry Greenfield",3
"Pey Lian Lim,Tom Donaldson",3
"Larry Bradley,Brigitta Sipocz",3
"Brett Morris,Erik Tollerud",3
"pkrskr,Larry Bradley",3
"Brett Morris,Stuart Littlefair",3
"Pey Lian Lim,Michael Seifert",3
"Rashid Khan,Erik M. Bray",3
"Adrian Price-Whelan,William Jamieson",3
"Pey Lian Lim,Mihai Cara",3
"Shane Maloney,Stuart Mumford",3
"Axel Donath,Erik M. Bray",3
"Asra Nizami,Erik M. Bray",2
"Michael Droettboom,Stuart Mumford",2
"Tom Aldcroft,ikkamens",2
"Matt Craig,Stuart Mumford",2
"AnthonyHorton,Erik M. Bray",2
"Anne Archibald,Thomas Robitaille",2
"Ze Vinicius,Erik Tollerud",2
"Brigitta Sipocz,David Shupe",2
"Wolfgang Kerzendorf,Nadia Dencheva",2
"Wolfgang Kerzendorf,Erik Tollerud",2
"Brigitta Sipocz,John Parejko",2
"Brigitta Sipocz,Matthew Craig",2
"Michael Droettboom,Larry Bradley",2
"William Jamieson,Pey Lian Lim (Github)",2
"Asra Nizami,Leo Singer",2
"James Davies,Pey Lian Lim",2
"Brigitta Sipocz,Brett Morris",2
"Matthew Craig,Michael Droettboom",2
"Tom Aldcroft,Vishnunarayan K I",2
"Tom Aldcroft,VaticanCameos",2
"Matthew Craig,hamogu",2
"Brigitta Sipocz,Brigitta Sipőcz",2
"Tom Aldcroft,Erik Bray",2
"Tom Aldcroft,Larry Bradley",2
"Maximilian Nöthe,Albert Y. Shih",2
"Tom Aldcroft,Nathaniel Starkman (@nstarman)",2
"Tom Aldcroft,Michael Seifert",2
"William Jamieson,Tom Aldcroft",2
"Matthew Craig,Erik Tollerud",2
"Tom Aldcroft,Matthew Craig",2
"Tom Aldcroft,Matteo Bachetti",2
"AustereCuriosity,Simon Conseil",2
"James Noss,Thomas Robitaille",2
"AustereCuriosity,Tom Aldcroft",2
"William Jamieson,Derek Homeier",2
"VaticanCameos,Tom Aldcroft",2
"Axel Donath,Larry Bradley",2
"Bharath Saiguhan,Pey Lian Lim (Github)",2
"Tom Donaldson,Tom",2
"Tom Donaldson,P. L. Lim",2
"Michael Droettboom,Brigitta Sipocz",2
"hamogu,Erik Bray",2
"Marten H. van Kerkwijk,Clément Robert",2
"Alex Conley,P. L. Lim",2
"Alex Conley,Marten van Kerkwijk",2
"lingxz,Michael Droettboom",2
"kelle,Matthew Craig",2
"kelle,Marten van Kerkwijk",2
"Adam Ginsburg,Erik Tollerud",2
"Adam Ginsburg,Thomas Robitaille",2
"janga,Simon Conseil",2
"janerigby,Pey Lian Lim",2
"Larry Bradley,Nicholas S. Kern",2
"ritwickdsouza,Marten van Kerkwijk",2
"Michael Droettboom,Leo Singer",2
"srirajshukla,Gyanendra Shukla",2
"Larry Bradley,Erik M. Bray",2
"Larry Bradley,David Shupe",2
"Adrian Price-Whelan,Nadia Dencheva",2
"Kris Stern,Simon Conseil",2
"mbachett,Michael Seifert",2
"pre-commit-ci[bot],Andreas Faisst",2
"nmearl,Nicholas Earl",2
"rirze,Marten van Kerkwijk",2
"rirze,Pey Lian Lim",2
"--system,Matt Craig",2
"Adam Ginsburg (keflavich),Nadia Dencheva",2
"Adam Ginsburg (keflavich),Pey Lian Lim",2
"Larry Bradley,Erik Tollerud",2
"Anchit Jain,Thomas Robitaille",2
"Anany Shrey Jain,Tom Aldcroft",2
"Anany Shrey Jain,Thomas Robitaille",2
"Albert Y. Shih,Thomas Robitaille",2
"getsanjeev,Stuart Mumford",2
"diegoasterio,Marten van Kerkwijk",2
"dcunning11235,Erik Tollerud",2
"Marten van Kerkwijk,Nick Murphy",2
"Alexandre Beelen,alexandre beelen",2
"Marten van Kerkwijk,Alex Conley",2
"Marten van Kerkwijk,Alex Rudy",2
"Marten van Kerkwijk,Alexander Conley",2
"Alex Hagen,Steven Crawford",2
"MSeifert04,--system",2
"Juan Luis Cano Rodríguez,Erik Tollerud",2
"ananyashreyjain,Anany Shrey Jain",2
"Marten van Kerkwijk,David M. Palmer",2
"algerdnazgul,Aleh Khvalko",2
"Ze Vinicius,Marten van Kerkwijk",2
"iamsoto,Pey Lian Lim",2
"honey,Marten van Kerkwijk",2
"hamogu,Nadia Dencheva",2
"K.A. Oman,Marten van Kerkwijk",2
"Karan,Michael Droettboom",2
"hamogu,Matthew Craig",2
"hamogu,Larry Bradley",2
"Leo Singer,Pey Lian Lim",2
"Joseph Jon Booker,Simon Conseil",2
"Delosari,Larry Bradley",2
"Simon Conseil,MSeifert04",2
"Nikita Tewary,Pey Lian Lim",2
"P. L. Lim,Brigitta Sipocz",2
"Simon Conseil,Evert Rol",2
"P. L. Lim,Marten H. van Kerkwijk",2
"Simon Conseil,Eero Vaher",2
"Erik Tollerud,Evert Rol",2
"Erik Tollerud,Geert Barentsen",2
"Simon Conseil,Clara Brasseur",2
"David Stansby,Adrian Price-Whelan",2
"David Shupe,Thomas Robitaille",2
"Nathaniel Starkman (@nstarman),Pey Lian Lim",2
"Simon Conseil,orionlee",2
"Adam Ginsburg (keflavich),Tom Aldcroft",2
"Simon Conseil,Stuart Mumford",2
"David M. Palmer,Erik Tollerud",2
"Daniel D'Avella,Thomas Robitaille",2
"Daniel D'Avella,Marten van Kerkwijk",2
"Nadia Dencheva,William Jamieson",2
"Nadia Dencheva,hamogu",2
"Stuart Mumford,Daniel D'Avella",2
"Stuart Littlefair,SaraOgaz",2
"Nadia Dencheva,pre-commit-ci[bot]",2
"Daniel D'Avella,Brigitta Sipocz",2
"Daniel,Tom Aldcroft",2
"Nathaniel Starkman,Nathaniel Starkman (@nstarman)",2
"Daniel,Michael Hoenig",2
"Stuart Littlefair,Adrian Price-Whelan",2
"Simon Conseil,astromancer",2
"Erik M. Bray,Asra Nizami",2
"Pey Lian Lim,Ed Slavich",2
"Pey Lian Lim,Brigitta Sipőcz",2
"Erik Bray,Matt Davis",2
"Eric Jeschke,Thomas Robitaille",2
"Pey Lian Lim,Adam Ginsburg (keflavich)",2
"Pey Lian Lim (Github),Marten van Kerkwijk",2
"Eero Vaher,Raghuram Devarakonda",2
"Eero Vaher,Tom Aldcroft",2
"Ed Slavich,Thomas Robitaille",2
"Eero Vaher,github-actions",2
"Pey Lian Lim,Ole Streicher",2
"David Stansby,Stuart Mumford",2
"David Stansby,Simon Conseil",2
"Nicholas S. Kern,Larry Bradley",2
"Ryan Fox,Michael Droettboom",2
"Kyle Barbary,Erik Tollerud",2
"Raghuram Devarakonda,Eero Vaher",2
"Pratik151,Brigitta Sipocz",2
"Devin Crichton,Marten van Kerkwijk",2
"Derek Homeier,Pey Lian Lim",2
"Patricio Rojo,Matt Craig",2
"Pey Lian Lim (Github),Stuart Mumford",2
"David Shiga,Erik Bray",2
"Shreyas Bapat,Marten van Kerkwijk",2
"Sergio Pascual,Erik M. Bray",2
"Neil Crighton,Erik Tollerud",2
"Sarah Kendrew,Erik Tollerud",2
"Derek Homeier,David Stansby",2
"SaraOgaz,Stuart Littlefair",2
"Geert Barentsen,Michael Droettboom",2
"Geert Barentsen,William Jamieson",2
"Miguel de Val-Borro,Pey Lian Lim",2
"Miguel de Val-Borro,Thomas Robitaille",2
"Thomas Robitaille,himanshupathak21061998",2
"Mihai Cara,James Davies",2
"Mihai Cara,Michael Seifert",2
"Mike Alexandersen (on Vancouver),James Noss",2
"Thomas Robitaille,aniketmkulkarni",2
"Mridul Seth,P. L. Lim",2
"Thomas Robitaille,adonath",2
"Thomas Robitaille,Yash",2
"H. Moritz Günther,Hans Moritz Günther",2
"Halley,Tom Aldcroft",2
"Erik Tollerud,Clara Brasseur",2
"Brigitta Sipocz,Stuart Littlefair",2
"Brigitta Sipocz,Rashid Khan",2
"Michael Mueller,Marten van Kerkwijk",2
"Brigitta Sipocz,Nadia Dencheva",2
"Brigitta Sipocz,Adam Ginsburg (keflavich)",2
"Michael Seifert,Dan D'Avella",2
"Brett Morris,Tom Aldcroft",2
"Michael Seifert,Evert Rol",2
"Michael Seifert,Larry Bradley",2
"Brett M. Morris,P. L. Lim",2
"Tom Aldcroft,Adam Ginsburg (keflavich)",2
"Hans Moritz Günther,hamogu",2
"Helen Sherwood-Taylor,Brigitta Sipocz",2
"Henry Ferguson,Tom Aldcroft",2
"Michael Droettboom,Wolfgang Kerzendorf",2
"Erik Tollerud,Clare Shanahan",2
"Steve Crawford,Nadia Dencheva",2
"Nadia Dencheva,Larry Bradley",2
"Somia Floret,Somia FLORET",2
"Nadia Dencheva,Michael Seifert",2
"Stuart Mumford,P. L. Lim",2
"Nadia Dencheva,Pey Lian Lim",2
"Nadia Dencheva,Simon Conseil",2
"Nadia Dencheva,Stuart Mumford",2
"Stuart Mumford,Nadia Dencheva",2
"Clément Robert,Thomas Robitaille",2
"Thomas Robitaille,Anne Archibald",2
"Thomas Robitaille,Anchit Jain",2
"Evert Rol,Michael Seifert",2
"Gabriel,Pey Lian Lim (Github)",2
"Sushobhana Patra,Simon Conseil",2
"Nadia Dencheva,Adrian Price-Whelan",2
"Clément Robert,Eero Vaher",2
"Clara Brasseur,Nadia Dencheva",2
"Thomas Robitaille,Juan Luis Cano Rodríguez",2
"Thomas Robitaille,James E.H. Turner",2
"Thomas Robitaille,Eric Jeschke",2
"Erik Tollerud,Stuart Littlefair",2
"Christoph Deil,Luigi Paioro",2
"Thomas Robitaille,Neil Crighton",2
"Brigitta Sipőcz,pre-commit-ci[bot]",2
"Brigitta Sipőcz,Marcello Nascif",2
"Brigitta Sipocz,broulston",2
"Thomas Robitaille,Michael Mueller",2
"Thomas Robitaille,Adam Ginsburg (keflavich)",2
"yashkmr99,janerigby",1
"Abhinuv Nitin Pitale,Pey Lian Lim",1
"Adam Ginsburg,Brigitta Sipocz",1
"Adam Ginsburg,Nadia Dencheva",1
"Adam Ginsburg,Pey Lian Lim",1
"Adam Ginsburg (keflavich),Cristian Ardelean",1
"ritiek,Daniel D'Avella",1
"rosteen,Ricky O'Steen",1
"samverstocken,Matthew Craig",1
"sharath,H. Moritz Günther",1
"shilpi_jc,Adrian Price-Whelan",1
"Adam Ginsburg (keflavich),samverstocken",1
"Adam Ginsburg (keflavich),Ze Vinicius",1
"Adam Ginsburg (keflavich),Rasmus Handberg",1
"Adam Ginsburg (keflavich),Michael Seifert",1
