Field,Value
Completion/Redhat/Command/.distfiles,66.67
Completion/Redhat/Command/_dnf,54.91
Completion/Redhat/Command/_dnf5,100.00
Completion/Redhat/Command/_rpm,59.41
Completion/Redhat/Command/_scl,100.00
Completion/Redhat/Command/_service,100.00
Completion/Redhat/Command/_yum,36.46
Completion/Rpm/.distfiles,100.00
Completion/Rpm/_rpm,100.00
Completion/Rpm/_rpm_arguments,100.00
Completion/Rpm/_rpm_build,100.00
Completion/Rpm/_rpm_capability,100.00
Completion/Rpm/_rpm_install,100.00
Completion/Rpm/_rpm_package,100.00
Completion/Rpm/_rpm_pkg_file,100.00
Completion/Rpm/_rpm_pkg_or_file,100.00
Completion/Rpm/_rpm_query,100.00
Completion/Rpm/_rpm_rebuild,100.00
Completion/Rpm/_rpm_rebuilddb,100.00
Completion/Rpm/_rpm_relocate,100.00
Completion/Rpm/_rpm_resign,100.00
Completion/Rpm/_rpm_sigcheck,100.00
Completion/Rpm/_rpm_tags,100.00
Completion/Rpm/_rpm_uninstall,100.00
Completion/Rpm/_rpm_upgrade,100.00
Completion/Rpm/_rpm_verify,100.00
Completion/Solaris/Command/.distfiles,100.00
Completion/Solaris/Command/_beadm,50.97
Completion/Solaris/Command/_coreadm,45.71
Completion/Solaris/Command/_dhcpinfo,55.38
Completion/Solaris/Command/_dladm,51.72
Completion/Solaris/Command/_dtrace,78.53
Completion/Solaris/Command/_dumpadm,45.10
Completion/Solaris/Command/_flowadm,87.88
Completion/Solaris/Command/_fmadm,51.63
Completion/Solaris/Command/_gcore,68.89
Completion/Solaris/Command/_inetadm,51.61
Completion/Solaris/Command/_ipadm,99.73
Completion/Solaris/Command/_netstat,100.00
Completion/Solaris/Command/_pfexec,73.81
Completion/Solaris/Command/_pkg5,99.77
Completion/Solaris/Command/_prstat,52.33
Completion/Solaris/Command/_ps,100.00
Completion/Solaris/Command/_ptree,75.00
Completion/Solaris/Command/_savecore,75.00
Completion/Solaris/Command/_snoop,75.65
Completion/Solaris/Command/_svcadm,52.60
Completion/Solaris/Command/_svccfg,53.47
Completion/Solaris/Command/_svcprop,48.15
Completion/Solaris/Command/_svcs,48.57
Completion/Solaris/Command/_zlogin,55.32
Completion/Solaris/Command/_zoneadm,89.22
Completion/Solaris/Type/.distfiles,100.00
Completion/Solaris/Type/_be_name,75.00
Completion/Solaris/Type/_svcs_fmri,96.58
Completion/Solaris/Type/_zones,81.25
Completion/SysV/.distfiles,100.00
Completion/SysV/_sysv_initscripts,100.00
Completion/Unix/.distfiles,100.00
Completion/Unix/Command/.distfiles,58.79
Completion/Unix/Command/_a2ps,43.01
Completion/Unix/Command/_aap,88.89
Completion/Unix/Command/_abcde,72.46
Completion/Unix/Command/_ack,100.00
Completion/Unix/Command/_adb,66.30
Completion/Unix/Command/_ansible,99.17
Completion/Unix/Command/_ant,47.27
Completion/Unix/Command/_ant.rej,100.00
Completion/Unix/Command/_antiword,97.56
Completion/Unix/Command/_apachectl,75.00
Completion/Unix/Command/_apm,65.45
Completion/Unix/Command/_archie,100.00
Completion/Unix/Command/_arp,76.81
Completion/Unix/Command/_arping,50.00
Completion/Unix/Command/_asciidoctor,100.00
Completion/Unix/Command/_asciinema,100.00
Completion/Unix/Command/_at,68.42
Completion/Unix/Command/_attr,72.00
Completion/Unix/Command/_augeas,100.00
Completion/Unix/Command/_avahi,100.00
Completion/Unix/Command/_awk,78.95
Completion/Unix/Command/_base64,100.00
Completion/Unix/Command/_basename,100.00
Completion/Unix/Command/_bash,98.86
Completion/Unix/Command/_baz,97.98
Completion/Unix/Command/_beep,100.00
Completion/Unix/Command/_bibtex,100.00
Completion/Unix/Command/_bison,80.77
Completion/Unix/Command/_bittorrent,58.79
Completion/Unix/Command/_bogofilter,93.30
Completion/Unix/Command/_bpython,82.14
Completion/Unix/Command/_bzip2,64.13
Completion/Unix/Command/_bzr,80.04
Completion/Unix/Command/_cabal,100.00
Completion/Unix/Command/_cal,67.84
Completion/Unix/Command/_calendar,72.09
Completion/Unix/Command/_cat,56.58
Completion/Unix/Command/_ccal,43.59
Completion/Unix/Command/_cdcd,69.80
Completion/Unix/Command/_cdrdao,72.24
Completion/Unix/Command/_cdrecord,96.46
Completion/Unix/Command/_chkconfig,94.29
Completion/Unix/Command/_chmod,60.38
Completion/Unix/Command/_chown,55.27
Completion/Unix/Command/_chroot,98.15
Completion/Unix/Command/_chsh,60.19
Completion/Unix/Command/_cksum,100.00
Completion/Unix/Command/_clay,97.67
Completion/Unix/Command/_cmp,100.00
Completion/Unix/Command/_column,68.52
Completion/Unix/Command/_comm,58.70
Completion/Unix/Command/_composer,100.00
Completion/Unix/Command/_compress,82.76
Completion/Unix/Command/_configure,69.23
Completion/Unix/Command/_cowsay,57.14
Completion/Unix/Command/_cp,38.46
Completion/Unix/Command/_cpio,80.79
Completion/Unix/Command/_cplay,90.00
Completion/Unix/Command/_crontab,100.00
Completion/Unix/Command/_cscope,100.00
Completion/Unix/Command/_csplit,100.00
Completion/Unix/Command/_cssh,100.00
Completion/Unix/Command/_ctags,99.69
Completion/Unix/Command/_curl,87.50
Completion/Unix/Command/_cut,56.52
Completion/Unix/Command/_cvs,75.86
Completion/Unix/Command/_darcs,93.53
Completion/Unix/Command/_date,46.41
Completion/Unix/Command/_dbus,80.49
Completion/Unix/Command/_dconf,100.00
Completion/Unix/Command/_dd,71.02
Completion/Unix/Command/_devtodo,97.80
Completion/Unix/Command/_df,48.47
Completion/Unix/Command/_dhclient,72.99
Completion/Unix/Command/_dict,50.76
Completion/Unix/Command/_diff,100.00
Completion/Unix/Command/_diff3,88.46
Completion/Unix/Command/_diffstat,64.81
Completion/Unix/Command/_dig,98.17
Completion/Unix/Command/_django,93.42
Completion/Unix/Command/_dmesg,100.00
Completion/Unix/Command/_dmidecode,64.52
Completion/Unix/Command/_doas,50.00
Completion/Unix/Command/_dos2unix,100.00
Completion/Unix/Command/_drill,100.00
Completion/Unix/Command/_dropbox,97.06
Completion/Unix/Command/_dsh,97.30
Completion/Unix/Command/_dtruss,94.74
Completion/Unix/Command/_du,60.69
Completion/Unix/Command/_dvi,69.34
Completion/Unix/Command/_ecasound,98.28
Completion/Unix/Command/_ed,97.44
Completion/Unix/Command/_elfdump,98.21
Completion/Unix/Command/_elinks,64.86
Completion/Unix/Command/_elm,100.00
Completion/Unix/Command/_enscript,56.11
Completion/Unix/Command/_entr,100.00
Completion/Unix/Command/_env,80.67
Completion/Unix/Command/_espeak,53.75
Completion/Unix/Command/_etags,100.00
Completion/Unix/Command/_expand,100.00
Completion/Unix/Command/_fakeroot,50.00
Completion/Unix/Command/_feh,74.83
Completion/Unix/Command/_fetchmail,91.67
Completion/Unix/Command/_ffmpeg,95.25
Completion/Unix/Command/_figlet,100.00
Completion/Unix/Command/_find,65.17
Completion/Unix/Command/_finger,92.86
Completion/Unix/Command/_flac,100.00
Completion/Unix/Command/_flasher,100.00
Completion/Unix/Command/_flex,51.11
Completion/Unix/Command/_fmt,96.77
Completion/Unix/Command/_fold,100.00
Completion/Unix/Command/_fortune,55.56
Completion/Unix/Command/_fsh,53.49
Completion/Unix/Command/_fuser,63.25
Completion/Unix/Command/_gcc,58.18
Completion/Unix/Command/_gcore,82.43
Completion/Unix/Command/_gdb,80.88
Completion/Unix/Command/_gem,99.45
Completion/Unix/Command/_genisoimage,100.00
Completion/Unix/Command/_getconf,45.88
Completion/Unix/Command/_getent,82.89
Completion/Unix/Command/_getfacl,68.00
Completion/Unix/Command/_getmail,75.00
Completion/Unix/Command/_getopt,100.00
Completion/Unix/Command/_ghostscript,100.00
Completion/Unix/Command/_git,32.42
Completion/Unix/Command/_global,41.67
Completion/Unix/Command/_global_tags,81.82
Completion/Unix/Command/_gnome-gv,100.00
Completion/Unix/Command/_gnu_generic,100.00
Completion/Unix/Command/_gnupod,80.00
Completion/Unix/Command/_gnutls,66.92
Completion/Unix/Command/_go,95.00
Completion/Unix/Command/_gpg,46.67
Completion/Unix/Command/_gphoto2,99.22
Completion/Unix/Command/_gprof,92.06
Completion/Unix/Command/_gradle,51.58
Completion/Unix/Command/_graphicsmagick,98.56
Completion/Unix/Command/_grep,66.91
Completion/Unix/Command/_groff,97.83
Completion/Unix/Command/_growisofs,96.24
Completion/Unix/Command/_gs,95.24
Completion/Unix/Command/_gsettings,98.11
Completion/Unix/Command/_guilt,100.00
Completion/Unix/Command/_gzip,50.96
Completion/Unix/Command/_head,70.31
Completion/Unix/Command/_hexdump,100.00
Completion/Unix/Command/_hg,67.75
Completion/Unix/Command/_host,100.00
Completion/Unix/Command/_hostname,100.00
Completion/Unix/Command/_iconv,39.88
Completion/Unix/Command/_id,75.00
Completion/Unix/Command/_ifconfig,94.31
Completion/Unix/Command/_iftop,58.82
Completion/Unix/Command/_imagemagick,55.84
Completion/Unix/Command/_init_d,54.12
Completion/Unix/Command/_initctl,78.02
Completion/Unix/Command/_install,86.05
Completion/Unix/Command/_iostat,69.11
Completion/Unix/Command/_ip,95.45
Completion/Unix/Command/_ipsec,100.00
Completion/Unix/Command/_irssi,61.64
Completion/Unix/Command/_ispell,94.12
Completion/Unix/Command/_java,64.05
Completion/Unix/Command/_joe,48.72
Completion/Unix/Command/_join,53.06
Completion/Unix/Command/_jq,59.65
Completion/Unix/Command/_killall,80.22
Completion/Unix/Command/_knock,100.00
Completion/Unix/Command/_kvno,44.00
Completion/Unix/Command/_larch,99.90
Completion/Unix/Command/_last,84.75
Completion/Unix/Command/_ldconfig,98.78
Completion/Unix/Command/_ldd,94.03
Completion/Unix/Command/_less,96.39
Completion/Unix/Command/_lha,76.24
Completion/Unix/Command/_libvirt,94.40
Completion/Unix/Command/_links,83.93
Completion/Unix/Command/_lldb,82.86
Completion/Unix/Command/_ln,46.19
Completion/Unix/Command/_loadkeys,61.90
Completion/Unix/Command/_locale,96.55
Completion/Unix/Command/_localedef,97.87
Completion/Unix/Command/_locate,50.55
Completion/Unix/Command/_logger,100.00
Completion/Unix/Command/_look,57.14
Completion/Unix/Command/_lp,70.18
Completion/Unix/Command/_ls,33.98
Completion/Unix/Command/_lsof,99.36
Completion/Unix/Command/_lua,98.44
Completion/Unix/Command/_luarocks,87.53
Completion/Unix/Command/_lynx,46.09
Completion/Unix/Command/_lz4,100.00
Completion/Unix/Command/_lzop,75.17
Completion/Unix/Command/_mail,100.00
Completion/Unix/Command/_make,45.73
Completion/Unix/Command/_man,59.57
Completion/Unix/Command/_md5sum,59.26
Completion/Unix/Command/_mencal,56.36
Completion/Unix/Command/_mercurial,100.00
Completion/Unix/Command/_metaflac,84.29
Completion/Unix/Command/_mh,60.71
Completion/Unix/Command/_mkdir,54.29
Completion/Unix/Command/_mkfifo,95.24
Completion/Unix/Command/_mknod,97.83
Completion/Unix/Command/_mktemp,58.90
Completion/Unix/Command/_module,82.14
Completion/Unix/Command/_modutils,93.88
Completion/Unix/Command/_monotone,68.33
Completion/Unix/Command/_moosic,99.39
Completion/Unix/Command/_mosh,75.86
Completion/Unix/Command/_mount,49.86
Completion/Unix/Command/_mpc,80.30
Completion/Unix/Command/_mt,100.00
Completion/Unix/Command/_mtools,100.00
Completion/Unix/Command/_mtr,59.50
Completion/Unix/Command/_mutt,50.00
Completion/Unix/Command/_mv,50.00
Completion/Unix/Command/_myrepos,100.00
Completion/Unix/Command/_mysql_utils,59.90
Completion/Unix/Command/_mysqldiff,88.57
Completion/Unix/Command/_ncftp,57.89
Completion/Unix/Command/_netcat,64.15
Completion/Unix/Command/_netstat,99.73
Completion/Unix/Command/_nginx,100.00
Completion/Unix/Command/_ngrep,100.00
Completion/Unix/Command/_nice,54.55
Completion/Unix/Command/_nkf,88.00
Completion/Unix/Command/_nl,100.00
Completion/Unix/Command/_nm,45.22
Completion/Unix/Command/_nmap,87.23
Completion/Unix/Command/_notmuch,83.13
Completion/Unix/Command/_npm,61.29
Completion/Unix/Command/_nslookup,100.00
Completion/Unix/Command/_numfmt,100.00
Completion/Unix/Command/_objdump,42.99
Completion/Unix/Command/_od,74.74
Completion/Unix/Command/_openldap,100.00
Completion/Unix/Command/_openstack,75.00
Completion/Unix/Command/_opustools,97.26
Completion/Unix/Command/_osc,99.34
Completion/Unix/Command/_p4,100.00
Completion/Unix/Command/_pack,88.89
Completion/Unix/Command/_pandoc,67.04
Completion/Unix/Command/_paste,95.00
Completion/Unix/Command/_patch,81.33
Completion/Unix/Command/_patchutils,98.17
Completion/Unix/Command/_pax,95.92
Completion/Unix/Command/_pbm,66.16
Completion/Unix/Command/_perforce,85.90
Completion/Unix/Command/_perl,33.78
Completion/Unix/Command/_perlbrew,100.00
Completion/Unix/Command/_perldoc,64.36
Completion/Unix/Command/_pgrep,24.09
Completion/Unix/Command/_php,62.27
Completion/Unix/Command/_picocom,98.80
Completion/Unix/Command/_pine,95.70
Completion/Unix/Command/_ping,77.75
Completion/Unix/Command/_pip,100.00
Completion/Unix/Command/_pkg-config,55.88
Completion/Unix/Command/_pkg_instance,100.00
Completion/Unix/Command/_pkgadd,66.67
Completion/Unix/Command/_pkginfo,44.90
Completion/Unix/Command/_pkgrm,46.51
Completion/Unix/Command/_pon,100.00
Completion/Unix/Command/_postfix,88.89
Completion/Unix/Command/_postgresql,99.91
Completion/Unix/Command/_pr,100.00
Completion/Unix/Command/_prcs,61.13
Completion/Unix/Command/_printenv,83.33
Completion/Unix/Command/_prove,93.71
Completion/Unix/Command/_ps,72.44
Completion/Unix/Command/_psutils,87.50
Completion/Unix/Command/_ptx,100.00
Completion/Unix/Command/_pump,53.33
Completion/Unix/Command/_pv,100.00
Completion/Unix/Command/_pwgen,100.00
Completion/Unix/Command/_pydoc,46.67
Completion/Unix/Command/_python,34.07
Completion/Unix/Command/_python_module-http.server,100.00
Completion/Unix/Command/_python_module-json.tool,100.00
Completion/Unix/Command/_python_module-venv,100.00
Completion/Unix/Command/_qemu,84.62
Completion/Unix/Command/_quilt,39.87
Completion/Unix/Command/_raggle,100.00
Completion/Unix/Command/_rake,77.91
Completion/Unix/Command/_ranlib,100.00
Completion/Unix/Command/_rar,90.85
Completion/Unix/Command/_rclone,93.58
Completion/Unix/Command/_rcs,51.72
Completion/Unix/Command/_readelf,99.09
Completion/Unix/Command/_readlink,100.00
Completion/Unix/Command/_renice,95.45
Completion/Unix/Command/_ri,48.61
Completion/Unix/Command/_rlogin,67.27
Completion/Unix/Command/_rm,43.24
Completion/Unix/Command/_rmdir,89.13
Completion/Unix/Command/_route,99.23
Completion/Unix/Command/_rrdtool,62.16
Completion/Unix/Command/_rsync,27.67
Completion/Unix/Command/_rubber,80.65
Completion/Unix/Command/_ruby,35.22
Completion/Unix/Command/_runit,96.05
Completion/Unix/Command/_sablotron,100.00
Completion/Unix/Command/_samba,99.07
Completion/Unix/Command/_sccs,97.94
Completion/Unix/Command/_scons,96.77
Completion/Unix/Command/_screen,42.21
Completion/Unix/Command/_script,95.54
Completion/Unix/Command/_seafile,100.00
Completion/Unix/Command/_sed,94.12
Completion/Unix/Command/_seq,100.00
Completion/Unix/Command/_service,58.67
Completion/Unix/Command/_setfacl,70.97
Completion/Unix/Command/_sh,47.30
Completion/Unix/Command/_shasum,100.00
Completion/Unix/Command/_showmount,100.00
Completion/Unix/Command/_shred,100.00
Completion/Unix/Command/_shuf,100.00
Completion/Unix/Command/_shutdown,77.78
Completion/Unix/Command/_sisu,95.38
Completion/Unix/Command/_slrn,57.89
Completion/Unix/Command/_smartmontools,98.39
Completion/Unix/Command/_socket,100.00
Completion/Unix/Command/_sort,74.84
Completion/Unix/Command/_spamassassin,100.00
Completion/Unix/Command/_split,100.00
Completion/Unix/Command/_sqlite,49.50
Completion/Unix/Command/_sqsh,62.22
Completion/Unix/Command/_ssh,39.75
Completion/Unix/Command/_stat,94.12
Completion/Unix/Command/_stdbuf,91.89
Completion/Unix/Command/_stgit,50.44
Completion/Unix/Command/_stow,100.00
Completion/Unix/Command/_strace,100.00
Completion/Unix/Command/_strings,97.40
Completion/Unix/Command/_strip,44.19
Completion/Unix/Command/_stty,90.00
Completion/Unix/Command/_su,39.81
Completion/Unix/Command/_subversion,32.19
Completion/Unix/Command/_sudo,48.31
Completion/Unix/Command/_surfraw,51.70
Completion/Unix/Command/_swaks,67.80
Completion/Unix/Command/_swanctl,100.00
Completion/Unix/Command/_swift,100.00
Completion/Unix/Command/_sysctl,58.73
Completion/Unix/Command/_systemctl,100.00
Completion/Unix/Command/_systemd,97.26
Completion/Unix/Command/_tac,100.00
Completion/Unix/Command/_tail,69.15
Completion/Unix/Command/_tar,69.12
Completion/Unix/Command/_tardy,100.00
Completion/Unix/Command/_tcpdump,33.51
Completion/Unix/Command/_tcptraceroute,100.00
Completion/Unix/Command/_tee,100.00
Completion/Unix/Command/_telnet,64.55
Completion/Unix/Command/_tex,93.55
Completion/Unix/Command/_texinfo,83.61
Completion/Unix/Command/_tidy,79.61
Completion/Unix/Command/_tiff,52.63
Completion/Unix/Command/_timeout,85.19
Completion/Unix/Command/_tin,94.55
Completion/Unix/Command/_tla,98.75
Completion/Unix/Command/_tmux,39.90
Completion/Unix/Command/_todo.sh,86.94
Completion/Unix/Command/_toilet,95.45
Completion/Unix/Command/_top,55.95
Completion/Unix/Command/_topgit,100.00
Completion/Unix/Command/_totd,100.00
Completion/Unix/Command/_touch,100.00
Completion/Unix/Command/_tput,94.74
Completion/Unix/Command/_tr,92.98
Completion/Unix/Command/_tracepath,100.00
Completion/Unix/Command/_transmission,95.45
Completion/Unix/Command/_trash,100.00
Completion/Unix/Command/_tree,50.96
Completion/Unix/Command/_truncate,100.00
Completion/Unix/Command/_truss,100.00
Completion/Unix/Command/_tty,100.00
Completion/Unix/Command/_twidge,100.00
Completion/Unix/Command/_twisted,98.31
Completion/Unix/Command/_unace,100.00
Completion/Unix/Command/_uname,61.15
Completion/Unix/Command/_unexpand,52.50
Completion/Unix/Command/_uniq,85.37
Completion/Unix/Command/_unison,91.09
Completion/Unix/Command/_units,92.63
Completion/Unix/Command/_uptime,86.67
Completion/Unix/Command/_user_admin,97.45
Completion/Unix/Command/_uzbl,100.00
Completion/Unix/Command/_valgrind,100.00
Completion/Unix/Command/_vcsh,77.33
Completion/Unix/Command/_vi,100.00
Completion/Unix/Command/_vim,30.26
Completion/Unix/Command/_visudo,100.00
Completion/Unix/Command/_vmstat,55.05
Completion/Unix/Command/_vorbis,89.92
Completion/Unix/Command/_vorbiscomment,90.00
Completion/Unix/Command/_vpnc,100.00
Completion/Unix/Command/_vux,51.75
Completion/Unix/Command/_w,100.00
Completion/Unix/Command/_w3m,47.78
Completion/Unix/Command/_w3mhistory,100.00
Completion/Unix/Command/_watch,73.08
Completion/Unix/Command/_wc,96.43
Completion/Unix/Command/_webbrowser,33.33
Completion/Unix/Command/_wget,57.95
Completion/Unix/Command/_whereis,100.00
Completion/Unix/Command/_who,100.00
Completion/Unix/Command/_whois,99.57
Completion/Unix/Command/_wiggle,100.00
Completion/Unix/Command/_xargs,81.25
Completion/Unix/Command/_xfconf-query,100.00
Completion/Unix/Command/_xmllint,100.00
Completion/Unix/Command/_xmlsoft,74.38
Completion/Unix/Command/_xmlstarlet,100.00
Completion/Unix/Command/_xmms2,89.82
Completion/Unix/Command/_xournal,100.00
Completion/Unix/Command/_xscreensaver,100.00
Completion/Unix/Command/_xsltproc,100.00
Completion/Unix/Command/_xxd,67.16
Completion/Unix/Command/_xz,99.27
Completion/Unix/Command/_yafc,51.16
Completion/Unix/Command/_yodl,87.50
Completion/Unix/Command/_yp,78.91
Completion/Unix/Command/_zcat,86.36
Completion/Unix/Command/_zdump,64.29
Completion/Unix/Command/_zfs,61.06
Completion/Unix/Command/_zip,47.31
Completion/Unix/Command/_zpool,87.77
Completion/Unix/Command/_zsh,100.00
Completion/Unix/Command/_zstd,100.00
Completion/Unix/Type/.distfiles,71.08
Completion/Unix/Type/_absolute_command_paths,97.50
Completion/Unix/Type/_arch_archives,100.00
Completion/Unix/Type/_arch_namespace,100.00
Completion/Unix/Type/_baudrate,100.00
Completion/Unix/Type/_baudrates,78.79
Completion/Unix/Type/_bind_addresses,75.76
Completion/Unix/Type/_bpf_filters,100.00
Completion/Unix/Type/_canonical_paths,52.19
Completion/Unix/Type/_cmdambivalent,100.00
Completion/Unix/Type/_cmdstring,100.00
Completion/Unix/Type/_ctags_tags,100.00
Completion/Unix/Type/_date_formats,48.29
Completion/Unix/Type/_dates,97.78
Completion/Unix/Type/_dict_words,67.27
Completion/Unix/Type/_diff_options,49.05
Completion/Unix/Type/_dir_list,88.57
Completion/Unix/Type/_directories,62.50
Completion/Unix/Type/_dns_types,100.00
Completion/Unix/Type/_domains,95.24
Completion/Unix/Type/_email_addresses,98.54
Completion/Unix/Type/_file_systems,76.19
Completion/Unix/Type/_files,51.41
Completion/Unix/Type/_find_net_interfaces,73.68
Completion/Unix/Type/_global_tags,100.00
Completion/Unix/Type/_groups,50.00
Completion/Unix/Type/_have_glob_qual,92.31
Completion/Unix/Type/_hosts,49.17
Completion/Unix/Type/_java_class,56.82
Completion/Unix/Type/_ld_debug,100.00
Completion/Unix/Type/_ldap_attributes,100.00
Completion/Unix/Type/_ldap_filters,100.00
Completion/Unix/Type/_list_files,98.92
Completion/Unix/Type/_locales,68.75
Completion/Unix/Type/_mailboxes,86.51
Completion/Unix/Type/_mime_types,95.74
Completion/Unix/Type/_modes,100.00
Completion/Unix/Type/_my_accounts,100.00
Completion/Unix/Type/_net_interfaces,40.00
Completion/Unix/Type/_newsgroups,100.00
Completion/Unix/Type/_object_files,73.33
Completion/Unix/Type/_other_accounts,100.00
Completion/Unix/Type/_path_commands,67.50
Completion/Unix/Type/_path_files,59.84
Completion/Unix/Type/_pdf,44.44
Completion/Unix/Type/_perl_basepods,88.89
Completion/Unix/Type/_perl_builtin_funcs,58.49
Completion/Unix/Type/_perl_modules,64.00
Completion/Unix/Type/_pgids,100.00
Completion/Unix/Type/_pids,62.22
Completion/Unix/Type/_ports,92.31
Completion/Unix/Type/_printers,56.80
Completion/Unix/Type/_process_names,100.00
Completion/Unix/Type/_ps,77.78
Completion/Unix/Type/_ps1234,100.00
Completion/Unix/Type/_pspdf,73.68
Completion/Unix/Type/_python_modules,95.65
Completion/Unix/Type/_remote_files,42.67
Completion/Unix/Type/_services,44.23
Completion/Unix/Type/_signals,70.00
Completion/Unix/Type/_ssh_hosts,72.58
Completion/Unix/Type/_sys_calls,95.24
Completion/Unix/Type/_tar_archive,57.78
Completion/Unix/Type/_terminals,81.82
Completion/Unix/Type/_tex,54.55
Completion/Unix/Type/_texi,75.00
Completion/Unix/Type/_tilde_files,92.68
Completion/Unix/Type/_time_zone,70.59
Completion/Unix/Type/_ttys,61.29
Completion/Unix/Type/_umountable,83.02
Completion/Unix/Type/_urls,89.52
Completion/Unix/Type/_user_at_host,96.88
Completion/Unix/Type/_users,40.00
Completion/Unix/Type/_users_on,100.00
Completion/Unix/Type/_zfs_dataset,62.96
Completion/Unix/Type/_zfs_keysource_props,100.00
Completion/Unix/Type/_zfs_pool,100.00
Completion/User/.distfiles,30.77
Completion/User/_a2ps,100.00
Completion/User/_apachectl,100.00
Completion/User/_archie,68.18
Completion/User/_arp,93.75
Completion/User/_bison,80.77
Completion/User/_bunzip2,100.00
Completion/User/_bzip2,83.56
Completion/User/_chown,60.00
Completion/User/_colors,100.00
Completion/User/_combination,100.00
Completion/User/_compress,77.19
Completion/User/_configure,60.00
Completion/User/_cpio,100.00
Completion/User/_cursors,100.00
Completion/User/_cvs,70.92
Completion/User/_dd,100.00
Completion/User/_dict,100.00
Completion/User/_diff,100.00
Completion/User/_diff_options,74.60
Completion/User/_dir_list,50.00
Completion/User/_dirs,75.00
Completion/User/_domains,83.33
Completion/User/_dvi,96.94
Completion/User/_enscript,94.81
Completion/User/_exec_funcs,100.00
Completion/User/_fakeroot,75.00
Completion/User/_fetchmail,100.00
Completion/User/_find,100.00
Completion/User/_finger,96.30
Completion/User/_flex,100.00
Completion/User/_gcc,97.92
Completion/User/_gdb,57.47
Completion/User/_getconf,66.07
Completion/User/_gprof,82.35
Completion/User/_grep,100.00
Completion/User/_groups,61.54
Completion/User/_gs,100.00
Completion/User/_gs_name,100.00
Completion/User/_gunzip,100.00
Completion/User/_gv,68.18
Completion/User/_gzip,94.57
Completion/User/_hostports,100.00
Completion/User/_hosts,70.59
Completion/User/_iconv,100.00
Completion/User/_imagemagick,100.00
Completion/User/_init_d,92.59
Completion/User/_ispell,95.00
Completion/User/_java,99.64
Completion/User/_joe,100.00
Completion/User/_killall,37.50
Completion/User/_lftp,100.00
Completion/User/_look,84.38
Completion/User/_lp,43.66
Completion/User/_ls,100.00
Completion/User/_lynx,51.17
Completion/User/_lzop,97.14
Completion/User/_mailboxes,69.83
Completion/User/_make,44.29
Completion/User/_man,59.38
Completion/User/_mere,100.00
Completion/User/_mh,55.56
Completion/User/_mount,64.53
Completion/User/_mutt,40.21
Completion/User/_my_accounts,100.00
Completion/User/_mysql_utils,94.23
Completion/User/_ncftp,53.33
Completion/User/_nedit,75.38
Completion/User/_netscape,47.47
Completion/User/_newsgroups,100.00
Completion/User/_nslookup,85.03
Completion/User/_other_accounts,100.00
Completion/User/_pack,60.87
Completion/User/_patch,100.00
Completion/User/_pbm,64.90
Completion/User/_pdf,83.33
Completion/User/_perl,92.86
Completion/User/_perl_basepods,78.95
Completion/User/_perl_builtin_funcs,82.86
Completion/User/_perl_modules,35.96
Completion/User/_perldoc,100.00
Completion/User/_ports,50.00
Completion/User/_prcs,95.31
Completion/User/_printers,89.39
Completion/User/_prompt,100.00
Completion/User/_ps,81.25
Completion/User/_pspdf,70.00
Completion/User/_psutils,98.35
Completion/User/_rcs,61.29
Completion/User/_rlogin,88.04
Completion/User/_sh,61.54
Completion/User/_slrn,100.00
Completion/User/_socket,56.96
Completion/User/_ssh,56.59
Completion/User/_strip,100.00
Completion/User/_stty,100.00
Completion/User/_su,88.00
Completion/User/_sudo,51.61
Completion/User/_tar,91.77
Completion/User/_tar_archive,68.97
Completion/User/_telnet,76.40
Completion/User/_tex,100.00
Completion/User/_texi,100.00
Completion/User/_tiff,79.30
Completion/User/_tilde_files,100.00
Completion/User/_tin,100.00
Completion/User/_uncompress,100.00
Completion/User/_unpack,100.00
Completion/User/_urls,40.91
Completion/User/_use_lo,76.92
Completion/User/_user@host,100.00
Completion/User/_user_at_host,61.54
Completion/User/_users,44.44
Completion/User/_users_on,61.11
Completion/User/_w3m,100.00
Completion/User/_webbrowser,60.00
Completion/User/_wget,77.50
Completion/User/_whereis,100.00
Completion/User/_whois,84.40
Completion/User/_x_display,100.00
Completion/User/_x_options,100.00
Completion/User/_xargs,47.83
Completion/User/_xfig,100.00
Completion/User/_xsetroot,100.00
Completion/User/_xterm,100.00
Completion/User/_yodl,100.00
Completion/User/_yp,76.09
Completion/User/_zcat,95.24
Completion/User/_zdump,75.00
Completion/User/_zip,100.00
Completion/X/.distfiles,57.14
Completion/X/Command/.distfiles,67.16
Completion/X/Command/_acroread,81.00
Completion/X/Command/_code,97.50
Completion/X/Command/_dcop,100.00
Completion/X/Command/_eog,100.00
Completion/X/Command/_evince,100.00
Completion/X/Command/_geany,100.00
Completion/X/Command/_gnome-gv,100.00
Completion/X/Command/_gqview,100.00
Completion/X/Command/_gv,47.67
Completion/X/Command/_kdeconnect,97.06
Completion/X/Command/_kfmclient,96.77
Completion/X/Command/_matlab,46.34
Completion/X/Command/_mozilla,47.87
Completion/X/Command/_mplayer,89.18
Completion/X/Command/_mupdf,100.00
Completion/X/Command/_nautilus,100.00
Completion/X/Command/_nedit,70.67
Completion/X/Command/_netscape,74.80
Completion/X/Command/_okular,62.50
Completion/X/Command/_pdftk,88.73
Completion/X/Command/_qiv,96.72
Completion/X/Command/_rdesktop,99.24
