Field,Value
"Dhaiwat / dhai.eth,github-actions[bot]",3
"Sérgio Torres,vuittont60",2
"github-actions[bot],Nedim Salkić",2
"Dhaiwat,Luis Gustavo Búrigo Alexandre",2
"Quinn Lee,github-actions[bot]",2
"Sarah Schwartz,Sérgio Torres",2
"Anderson Arboleya,Peter Smith",2
"Chad Nehemiah,dependabot[bot]",2
"Cameron Manavian,Luiz Felipe Bolsoni Gomes",2
"Camila,Nader Dabit",2
"dependabot[bot],Anderson Arboleya",2
"fuel-service-user,Sérgio Torres",2
"Dhaiwat,Chad Nehemiah",2
"Daniel Bate,Chad Nehemiah",2
"Luiz Estácio,Quinn Lee",2
"Peter Smith,Mike Christopher",2
"dependabot[bot],Dhaiwat",2
"Luiz Estácio | stacio.eth,Luiz Felipe Bolsoni Gomes",2
"Luiz Estácio | stacio.eth,Cameron Manavian",2
"Luiz Estácio | stacio.eth,Pedro Nauck",2
"PixelCircuits,github-actions[bot]",2
"Anderson Arboleya,Luiz Gomes - LuizAsFight.eth",1
"Anderson Arboleya,Chad Nehemiah",1
"Aditya Singh,Peter Smith",1
"Alican Çubukçuoğlu,John Adler",1
"Anderson Arboleya,Dhaiwat",1
"Antoine,Peter Smith",1
"Arthur Geron,fuel-service-user",1
"Chad Nehemiah,Dhaiwat",1
"Cameron Manavian,Daniel Bate",1
"Cameron Manavian,JC",1
"Dhaiwat / dhai.eth,Cameron Manavian",1
"Dhaiwat,Luiz Estácio | stacio.eth",1
"Daniel Bate,dependabot[bot]",1
"Daniel Bate,Cameron Manavian",1
"Daniel Bate,Jason",1
"JC,Pedro Nauck",1
"Ivan Oberemok,Dhaiwat",1
"Franco Sánchez,Anderson Arboleya",1
"Harsh Bajpai,fuel-service-user",1
"JC,Cameron Manavian",1
"Luiz Gomes,fuel-service-user",1
"Luiz Felipe Bolsoni Gomes,Quinn Lee",1
"Luis Gustavo Búrigo Alexandre,Dhaiwat",1
"Nedim Salkić,dependabot[bot]",1
"Nedim Salkić,Arthur Geron",1
"Nedim Salkić,Chad Nehemiah",1
"Luiz Gomes - LuizAsFight.eth,Anderson Arboleya",1
"Matt,github-actions[bot]",1
"Miguel,Peter Smith",1
"Miguel Oliveira,fuel-service-user",1
"Mike Christopher,Peter Smith",1
"Luiz Gomes - LuizAsFight.eth,Daniel Bate",1
"Luiz Felipe Bolsoni Gomes,Pedro Nauck",1
"Luis Gustavo Búrigo Alexandre,Sérgio Torres",1
"Luis Gustavo Búrigo Alexandre,Peter Smith",1
"Luiz Estácio | stacio.eth,Anderson Arboleya",1
"Pedro Nauck,Quinn Lee",1
"Peter Smith,Aditya Singh",1
"Pedro Nauck,Luiz Estácio | stacio.eth",1
"Sarah Schwartz,fuel-service-user",1
"Sarah Schwartz,github-actions[bot]",1
"Sophie Dankel,Luiz Estácio | stacio.eth",1
"Sérgio Torres,1marcghannam",1
"Quinn Lee,PixelCircuits",1
"Quinn Lee,Cameron Manavian",1
"Sarah Schwartz,Daniel Bate",1
"Protocolwhisper.eth,github-actions[bot]",1
"dependabot[bot],Sérgio Torres",1
"dependabot[bot],Ivan Oberemok",1
"dependabot[bot],Daniel Bate",1
"dependabot[bot],Aditya Singh",1
"Sérgio Torres,Dhaiwat",1
"dhai,Sérgio Torres",1
"dhai,fuel-service-user",1
"github-actions[bot],Luiz Gomes - LuizAsFight.eth",1
,
Committer Timezone Distribution,Unique Timezones: 16
Timezone,Commits
+00:00,680
+01:00,195
+02:00,40
+03:00,76
+04:00,3
+05:30,76
+07:00,7
+08:00,4
+09:00,1
+11:00,1
-03:00,441
-04:00,45
-05:00,74
-06:00,6
-07:00,65
-08:00,40
,
Contributors Experience,Average across 5998 files: 87.84%
File,Top Contributor Share (%)
packages/protocol/binaryMerkleTree/binaryMerkleTree.ts,100.00
packages/protocol/binaryMerkleTree/test.ts,100.00
packages/protocol/binaryMerkleTree/types/branch.ts,100.00
packages/protocol/binaryMerkleTree/types/node.ts,100.00
packages/protocol/common.ts,100.00
packages/protocol/cryptography.ts,100.00
packages/protocol/sparseMerkleTree/deepSparseMerkleSubTree.ts,100.00
packages/protocol/sparseMerkleTree/proofs.ts,100.00
packages/protocol/sparseMerkleTree/sparseMerkleTree.ts,100.00
packages/protocol/sparseMerkleTree/test.ts,100.00
